number,actualNumRPs,actualSeed,allRotorsAbility,autoShootingPositions,avgAgility,avgBallControl,avgDefense,avgDrivingAbility,avgGearControl,avgGearGroundIntakesTele,avgGearLoaderIntakesTele,avgGearsEjectedTele,avgGearsFumbledTele,avgGearsPlacedAuto,avgGearsPlacedByLiftAuto,avgGearsPlacedByLiftTele,avgGearsPlacedTele,avgHighShotsAuto,avgHighShotsTele,avgHopperShotTime,avgHoppersOpenedAuto,avgHoppersOpenedTele,avgKeyShotTime,avgLiftoffTime,avgLowShotsAuto,avgLowShotsTele,avgSpeed,disabledPercentage,disfunctionalPercentage,firstPickAbility,firstPickRotorBonusChance,gearScoringPositionsAuto,incapacitatedPercentage,lfmAvgAgility,lfmAvgBallControl,lfmAvgDefense,lfmAvgGearControl,lfmAvgGearLoaderIntakesTele,lfmAvgGearsPlacedAuto,lfmAvgGearsPlacedTele,lfmAvgHighShotsAuto,lfmAvgHighShotsTele,lfmAvgKeyShotTime,lfmAvgLiftoffTime,lfmAvgLowShotsAuto,lfmAvgLowShotsTele,lfmAvgSpeed,lfmDisabledPercentage,lfmIncapacitatedPercentage,lfmLiftoffPercentage,liftoffAbility,liftoffPercentage,numMatchesPlayed,pitAvailableWeight,pitCheesecake,pitDriveTrain,pitProgrammingLanguage,predictedNumRPs,predictedSeed,RScoreAgility,RScoreBallControl,RScoreDefense,RScoreDrivingAbility,RScoreGearControl,RScoreSpeed,sdGearsPlacedAuto,sdGearsPlacedTele,sdHighShotsAuto,sdHighShotsTele,sdLiftoffAbility,sdLowShotsAuto,sdLowShotsTele
1671,,,168.58772394987153,"['Alliance Wall', 'Other  ', 'Hopper']",2.6666666666666665,0.0,,1.540260688703658,2.8333333333333335,0.16666666666666666,2.1666666666666665,0.0,0.3333333333333333,0.5,"{'allianceWall': 0.16666666666666666, 'hpStation': 0.16666666666666666, 'boiler': 0.16666666666666666}","{'allianceWall': 1.3333333333333333, 'hpStation': 0.6666666666666666, 'boiler': 0.16666666666666666}",2.1666666666666665,2.752031044711428,5.971741456609192,5.583333333333334,0.0,0.16666666666666666,10.888888888888888,4.6128,0.0,0.0,2.6666666666666665,0.0,0.16666666666666666,56.07594486358116,0.0,"['boiler', 'hpStation', 'allianceWall']",0.16666666666666666,3.0,0.0,,2.75,2.5,,2.25,4.128046567067142,8.957612184913788,10.888888888888888,6.158444444444445,0.0,0.0,2.5,0.0,0.0,0.75,33.333333333333336,0.6666666666666666,0,0,,Tank Drive,Java,1.2667566227181084,21,1.5560079659048915,-0.4748749700497374,-0.6421981080958125,1.6650158082262263,1.7636264918017064,1.3366388484101321,0.5,0.6871842709362768,4.951297310589097,10.364846327939384,23.570226039551585,0.0,0.0
3859,,,209.76152585696917,"['Other  ', 'Hopper', None, 'Key']",2.3333333333333335,0.0,,1.0390666570761864,2.5,3.1666666666666665,0.16666666666666666,0.0,0.7916666666666666,0.16666666666666666,"{'allianceWall': 0.16666666666666666, 'hpStation': 0.0, 'boiler': 0.0}","{'allianceWall': 1.75, 'hpStation': 0.6666666666666666, 'boiler': 0.6666666666666666}",3.0833333333333335,0.13033175355450236,0.0,4.25,0.0,0.0,8.0,4.3053333333333335,0.0,0.0,2.6666666666666665,0.0,0.0,46.54699842022117,0.0,['allianceWall'],0.0,2.5,0.0,,3.0,0.0,,2.875,0.19549763033175352,0.0,8.0,3.0936666666666666,0.0,0.0,2.25,0.0,0.0,0.5,33.333333333333336,0.6666666666666666,0,50,,Tank Drive,Java,1.5124071558867949,14,0.8435797609120173,-0.4748749700497374,-0.6421981080958125,1.1232270111942648,1.1046268139333668,1.3366388484101321,0.372677996249965,0.44876373392787533,0.2914306605746171,0.0,23.570226039551585,0.0,0.0
8104,,,,,,,,,,,,,,,"{'boiler': None, 'hpStation': None, 'allianceWall': None}","{'boiler': None, 'hpStation': None, 'allianceWall': None}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
3482,,,111.09373683942792,"['Other  ', 'Hopper', None, 'Key']",1.8571428571428572,0.0,,-0.11927873648085728,2.0,2.595238095238095,0.0,0.21428571428571427,1.4285714285714286,0.14285714285714285,"{'allianceWall': 0.14285714285714285, 'hpStation': 0.0, 'boiler': 0.0}","{'allianceWall': 0.8571428571428571, 'hpStation': 0.0, 'boiler': 0.2857142857142857}",1.1428571428571428,1.1529411764705881,2.0752941176470587,8.333333333333334,0.0,0.2857142857142857,8.0,5.150476190476191,0.0,0.0,1.8571428571428572,0.0,0.0,44.273277310924364,0.0,['allianceWall'],0.0,2.0,0.0,,1.5,0.0,,1.25,2.0176470588235293,3.631764705882353,8.0,4.170166666666667,0.0,0.0,1.75,0.0,0.0,0.5,35.714285714285715,0.7142857142857143,0,0,,Tank Drive,Java,0.9380226850665017,32,-0.17417481764923254,-0.4748749700497374,-0.6421981080958125,-0.12893984978155038,0.11612729713085788,-0.2062119036608205,0.34992710611188266,1.2453996981544782,2.8241175857970764,5.083411654434737,22.58769757263128,0.0,0.0
9135,,,160.90125820864336,"['Other  ', 'Hopper', None, 'Key']",2.0,0.0,3.0,-0.09088406038041393,1.7142857142857142,0.0,1.7142857142857142,0.0,0.7142857142857143,0.42857142857142855,"{'allianceWall': 0.2857142857142857, 'hpStation': 0.14285714285714285, 'boiler': 0.0}","{'allianceWall': 0.5714285714285714, 'hpStation': 1.0714285714285714, 'boiler': 0.42857142857142855}",2.0714285714285716,0.0,0.0,5.666666666666667,0.0,0.2857142857142857,8.958333333333332,4.48854761904762,0.0,0.0,1.8571428571428572,0.0,0.0,44.64285714285714,0.0,"['hpStation', 'allianceWall']",0.0,1.5,0.0,3.0,1.5,1.75,,2.0,0.0,0.0,8.958333333333332,6.690083333333334,0.0,0.0,1.75,0.0,0.0,0.75,28.571428571428573,0.5714285714285714,0,,,,,0.8230038796745781,35,0.1311515559191422,-0.4748749700497374,1.648887034300059,-0.09824531545795337,-0.44872956961343313,-0.2062119036608205,0.49487165930539345,1.083267920578793,0.0,0.0,24.743582965269674,0.0,0.0
4255,,,132.357435914206,"['Hopper', None, 'Key']",2.0,0.0,3.0,-0.16711903871803757,1.7142857142857142,2.0714285714285716,0.14285714285714285,0.2380952380952381,1.2142857142857142,0.0,"{'allianceWall': 0.0, 'hpStation': 0.0, 'boiler': 0.0}","{'allianceWall': 0.0, 'hpStation': 0.6428571428571429, 'boiler': 1.1428571428571428}",1.7857142857142858,0.0,0.0,12.166666666666666,0.0,0.0,7.5,7.385880952380952,0.0,0.0,1.7142857142857142,0.0,0.0,48.21428571428571,0.0,,0.0,2.25,0.0,3.0,1.75,0.125,,1.875,0.0,0.0,7.5,8.351416666666665,0.0,0.0,1.5,0.0,0.0,0.75,42.857142857142854,0.8571428571428571,0,0,,Tank Drive,,0.9425369060881936,31,0.1311515559191422,-0.4748749700497374,1.648887034300059,-0.18065503025678942,-0.44872956961343313,-0.4784796834380478,0.0,1.190952285752362,0.0,0.0,17.49635530559413,0.0,0.0
9255,,,146.08693546248,"['Alliance Wall', 'Other  ', 'Hopper', None, 'Key']",2.0,0.0,,-0.09049738949530824,2.0,0.0,1.5625,0.0,0.1875,0.125,"{'allianceWall': 0.125, 'hpStation': 0.0, 'boiler': 0.0}","{'allianceWall': 0.875, 'hpStation': 0.375, 'boiler': 0.75}",2.0,4.522526143179417,10.524015232775028,8.333333333333334,0.0,0.0,9.71111111111111,6.5265208333333335,0.0,0.0,1.625,0.0,0.0,54.405531220771095,0.0,['allianceWall'],0.0,2.5,0.0,,2.0,2.0,,3.0,4.439789128464097,16.048030465550056,9.71111111111111,6.263583333333334,0.0,0.0,2.0,0.0,0.0,0.75,37.5,0.75,0,15,,Tank Drive,Java,2.232485547081234,3,0.1311515559191422,-0.4748749700497374,-0.6421981080958125,-0.0978273257364708,0.11612729713085788,-0.6486470457988145,0.33071891388307384,1.4142135623730951,6.543431557778577,16.79694463630994,21.650635094610966,0.0,0.0
9159,,,-4.9909618040517945,"['Other  ', 'Other', 'Hopper', None, 'Key']",0.5714285714285714,0.42857142857142855,,-2.8007047759958765,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,"{'allianceWall': 0.0, 'hpStation': 0.0, 'boiler': 0.0}","{'allianceWall': 0.0, 'hpStation': 0.0, 'boiler': 0.0}",0.0,5.904761904761904,16.571428571428573,4.904761904761905,0.0,0.2857142857142857,5.555555555555555,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.7142857142857143,11.428571428571429,0.0,,0.2857142857142857,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0,,,,,0.7147008820975229,38,-2.922112179764607,-0.0008678161277611239,-0.6421981080958125,-3.0275509596577224,-2.7081570365905963,-2.656621921655864,0.0,0.0,14.463653719291147,40.59154430897838,0.0,0.0,0.0
6305,,,46.24748514773841,"['Other  ', 'Other', 'Hopper', None, 'Key']",1.2857142857142858,0.5714285714285714,2.6666666666666665,-1.3935762060235817,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,"{'allianceWall': 0.0, 'hpStation': 0.0, 'boiler': 0.0}","{'allianceWall': 0.14285714285714285, 'hpStation': 0.2857142857142857, 'boiler': 0.14285714285714285}",0.5714285714285714,1.1915767240952049,2.369009176620396,6.208333333333333,0.0,0.5714285714285714,7.722222222222221,5.045809523809524,0.0,0.0,1.4285714285714286,0.0,0.0,25.124103592492478,0.0,,0.0,1.5,0.0,2.6666666666666665,1.0,0.0,,0.25,2.013477088948787,4.026954177897574,7.722222222222221,8.830166666666667,0.0,0.0,1.25,0.0,0.0,0.75,21.428571428571427,0.42857142857142855,0,20,,Tank Drive,Java,1.0629893732223283,27,-1.3954803119227321,0.15713456851289764,1.3943220184782954,-1.5064504534943792,-1.86087173647416,-1.0230152429925017,0.0,0.4948716593053935,2.8032862622150096,5.611241116488395,24.743582965269677,0.0,0.0
9482,,,208.8959852004794,"['Other  ', 'Hopper', None, 'Key']",2.3333333333333335,0.0,,1.1280074651367473,2.5,0.0,3.3333333333333335,0.0,0.5,0.16666666666666666,"{'allianceWall': 0.16666666666666666, 'hpStation': 0.0, 'boiler': 0.0}","{'allianceWall': 1.0, 'hpStation': 1.3333333333333333, 'boiler': 0.8333333333333334}",3.1666666666666665,2.93357740585774,10.536087866108785,4.0,0.0,0.0,6.703703703703703,5.5922,0.0,0.0,2.8333333333333335,0.0,0.0,44.778940027894,0.0,['allianceWall'],0.0,2.5,0.0,,2.75,3.75,,3.5,4.40036610878661,15.804131799163178,6.703703703703705,6.99025,0.0,0.0,2.75,0.0,0.0,0.75,25.0,0.5,0,30,,Tank Drive,Java,1.4927811979968764,16,0.8435797609120173,-0.4748749700497374,-0.6421981080958125,1.2193716784595736,1.1046268139333668,1.6542845914835642,0.372677996249965,0.6871842709362768,6.559678496755397,23.55940868552995,25.0,0.0,0.0
6174,,,206.2640059342067,"['Other', None, 'Key']",2.125,0.0,,0.32725839868282836,2.5,3.5,0.125,0.25,0.3125,0.25,"{'allianceWall': 0.125, 'hpStation': 0.0, 'boiler': 0.125}","{'allianceWall': 1.125, 'hpStation': 1.375, 'boiler': 0.625}",3.125,0.0,0.0,3.0,0.125,0.125,8.0,4.863416666666667,0.0,0.0,1.75,0.0,0.0,52.625,0.0,"['boiler', 'allianceWall']",0.0,2.5,0.0,,2.5,0.0,,2.5,0.0,0.0,,4.510083333333333,0.0,0.0,1.75,0.0,0.0,0.75,37.5,0.75,0,20,,Tank Drive,C++,1.3443513010163568,20,0.39831213279147026,-0.4748749700497374,-0.6421981080958125,0.3537650549533345,1.1046268139333668,-0.4104127384937409,0.4330127018922193,1.165922381636102,0.0,0.0,21.650635094610966,0.0,0.0
9171,,,36.41726216242105,"['Other  ', 'Hopper', None, 'Key']",1.5,0.0,3.0,-1.217845807966475,1.25,0.1875,0.0,0.0,0.0625,0.0,"{'allianceWall': 0.0, 'hpStation': 0.0, 'boiler': 0.0}","{'allianceWall': 0.125, 'hpStation': 0.375, 'boiler': 0.25}",0.75,2.1207360861759423,2.4035008976660683,5.833333333333334,0.0,0.0,8.5,0.0,0.0,0.0,1.125,0.0,0.125,5.171903052064632,0.0,,0.125,1.5,0.0,3.0,1.5,0.0,,0.75,0.0,0.0,10.333333333333334,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0,,,,,0.38513224989521905,44,-0.9374907515701699,-0.4748749700497374,1.648887034300059,-1.3164865773162315,-1.3666219780729056,-1.6015842750191092,0.0,0.4330127018922193,5.610940280421988,6.359065651144921,0.0,0.0,0.0
9170,,,,,,,,,,,,,,,"{'boiler': None, 'hpStation': None, 'allianceWall': None}","{'boiler': None, 'hpStation': None, 'allianceWall': None}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,,Mecanum,Java,,,,,,,,,,,,,,,
971,,,164.21509056964956,"['Alliance Wall', 'Other  ', 'Hopper', None, 'Key']",2.625,3.0,,1.0320051623821735,2.125,0.0,1.75,0.0,0.25,0.0,"{'allianceWall': 0.0, 'hpStation': 0.0, 'boiler': 0.0}","{'allianceWall': 0.5, 'hpStation': 0.125, 'boiler': 1.5}",2.125,8.136806093108111,16.205732432661993,8.089285714285715,0.25,1.375,8.186111111111112,3.6968749999999995,0.0,0.0,2.375,0.0,0.0,57.41371690399544,0.0,,0.0,2.5,3.0,,2.25,1.25,,2.0,9.340533010834989,14.814438859054366,8.648148148148149,2.4321666666666664,0.0,0.0,2.75,0.0,0.0,0.5,37.5,0.75,0,,,Tank Drive,,0.7884790078481482,36,1.4669544402807824,2.8431751074040967,-0.6421981080958125,1.1155935629205622,0.36325217633148515,0.7807587980316273,0.0,1.0532687216470449,8.28439055477844,14.488965274403661,21.650635094610966,0.0,0.0
6657,,,37.025412354777146,"['Other  ', 'Hopper']",1.5714285714285714,0.0,2.3333333333333335,-1.0543170231048382,1.4285714285714286,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,"{'allianceWall': 0.0, 'hpStation': 0.0, 'boiler': 0.0}","{'allianceWall': 0.14285714285714285, 'hpStation': 0.2857142857142857, 'boiler': 0.2857142857142857}",0.7142857142857143,0.0,0.0,4.583333333333334,0.0,0.14285714285714285,7.722222222222221,0.0,0.0,0.0,1.1428571428571428,0.0,0.14285714285714285,2.142857142857143,0.0,,0.14285714285714285,2.0,0.0,2.0,1.75,0.25,,0.75,0.0,0.0,7.722222222222221,0.0,0.0,0.0,1.25,0.0,0.25,0.0,0.0,0.0,0,5,,Tank Drive,Java,0.6489130524562221,40,-0.7848275647859826,-0.4748749700497374,1.139757002656532,-1.1397125975012885,-1.0135864363577238,-1.5675508025469558,0.0,0.6998542122237652,0.0,0.0,0.0,0.0,0.0
4159,,,144.8138683561803,"['Alliance Wall', 'Other  ', 'Hopper', None, 'Key']",1.8571428571428572,0.0,,0.19976189986538864,1.8571428571428572,2.142857142857143,0.0,0.2857142857142857,1.0,0.0,"{'allianceWall': 0.0, 'hpStation': 0.0, 'boiler': 0.0}","{'allianceWall': 0.5714285714285714, 'hpStation': 1.0, 'boiler': 0.8571428571428571}",2.4285714285714284,1.5998295938653793,3.761431411530815,5.333333333333333,0.0,0.0,10.083333333333334,3.0730000000000004,0.0,0.0,2.5714285714285716,0.0,0.0,24.425068635804223,0.0,,0.0,2.0,0.0,,1.75,0.0,,2.25,2.7997017892644136,6.582504970178927,11.958333333333332,1.9243333333333332,0.0,0.0,2.5,0.0,0.0,0.25,14.285714285714286,0.2857142857142857,0,60,,Tank Drive,Java,1.415731240571907,18,-0.17417481764923254,-0.4748749700497374,-0.6421981080958125,0.21594183607783402,-0.16630113624128742,1.1551269952253147,0.0,0.7284313590846836,3.9187661803742238,9.213587660727184,22.58769757263128,0.0,0.0
8817,,,100.20595022189194,"['Other  ', 'Hopper', None, 'Key']",1.8333333333333333,0.0,,-0.5692307839805432,1.6666666666666667,0.0,0.4166666666666667,0.0,0.0,0.0,"{'allianceWall': 0.0, 'hpStation': 0.0, 'boiler': 0.0}","{'allianceWall': 0.5, 'hpStation': 0.0, 'boiler': 0.8333333333333334}",1.3333333333333333,0.0,0.0,4.5,0.16666666666666666,0.16666666666666666,4.611111111111112,6.603916666666667,0.0,0.0,1.3333333333333333,0.0,0.0,37.333333333333336,0.0,,0.0,1.75,0.0,,1.75,0.625,,1.5,0.0,0.0,4.611111111111112,6.936,0.0,0.0,1.25,0.0,0.0,0.75,33.333333333333336,0.6666666666666666,0,,,,,0.7563041543085104,37,-0.22506254657729532,-0.4748749700497374,-0.6421981080958125,-0.6153362614573368,-0.5428723807374813,-1.2045270961773198,0.0,0.7453559924999299,0.0,0.0,23.570226039551585,0.0,0.0
5852,,,83.12228362529233,"['Other  ', None, 'Key']",2.0,0.0,,-0.14075215204568536,1.8333333333333333,0.0,0.8333333333333334,0.0,1.0,0.0,"{'allianceWall': 0.0, 'hpStation': 0.0, 'boiler': 0.0}","{'allianceWall': 0.3333333333333333, 'hpStation': 0.75, 'boiler': 0.3333333333333333}",1.4166666666666667,0.9716666666666668,0.0,,0.0,0.0,8.814814814814815,3.211527777777778,0.0,0.0,1.6666666666666667,0.0,0.16666666666666666,21.888333333333335,0.0,,0.16666666666666666,1.5,0.0,,1.5,0.75,,1.375,1.4575000000000002,0.0,7.222222222222221,3.077375,0.0,0.0,1.25,0.0,0.25,0.25,16.666666666666668,0.3333333333333333,0,20,,Tank Drive,Java,0.5646992681109236,42,0.1311515559191422,-0.4748749700497374,-0.6421981080958125,-0.1521525284107384,-0.21337254180331192,-0.5692356100304565,0.0,0.7312470322826768,2.172712718137296,0.0,23.570226039551585,0.0,0.0
299,,,,,,,,,,,,,,,"{'boiler': None, 'hpStation': None, 'allianceWall': None}","{'boiler': None, 'hpStation': None, 'allianceWall': None}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Swerve,C++,,,,,,,,,,,,,,,
8971,,,72.45694783029914,"['Alliance Wall', 'Other  ', 'Hopper', None, 'Key']",1.2857142857142858,0.0,3.0,-0.825998548309848,1.4285714285714286,1.1428571428571428,0.14285714285714285,0.0,0.0,0.0,"{'allianceWall': 0.0, 'hpStation': 0.0, 'boiler': 0.0}","{'allianceWall': 0.5714285714285714, 'hpStation': 0.9047619047619049, 'boiler': 0.21428571428571427}",1.6904761904761905,1.6071428571428572,14.464285714285714,3.75,0.0,0.14285714285714285,7.805555555555555,2.5855833333333336,0.0,0.0,2.142857142857143,0.0,0.2857142857142857,32.92857142857143,0.0,,0.2857142857142857,1.5,0.0,3.0,1.5,0.25,,1.9583333333333335,2.8125,25.3125,8.0,3.878375,0.0,0.0,2.0,0.0,0.25,0.75,21.428571428571427,0.42857142857142855,0,,,Tank Drive,C++,0.880065560756474,34,-1.3954803119227321,-0.4748749700497374,1.648887034300059,-0.8929012150958131,-1.0135864363577238,0.3383236558936333,0.0,1.0251928638862375,3.9366799437586786,35.430119493828116,24.743582965269674,0.0,0.0
8973,,,156.76269762234858,"['Alliance Wall', 'Other  ', 'Hopper', None, 'Key']",2.142857142857143,0.0,,0.539021082784132,2.2857142857142856,0.0,1.8095238095238098,0.0,1.1428571428571428,0.14285714285714285,"{'allianceWall': 0.14285714285714285, 'hpStation': 0.0, 'boiler': 0.0}","{'allianceWall': 0.42857142857142855, 'hpStation': 1.1428571428571428, 'boiler': 0.2857142857142857}",1.8571428571428572,0.0,0.0,5.666666666666666,0.0,0.14285714285714285,6.25,5.650055555555556,0.0,0.0,2.2857142857142856,0.0,0.0,51.71428571428571,0.0,['allianceWall'],0.0,1.75,0.0,,2.5,1.75,,2.0,0.0,0.0,6.25,9.577444444444444,0.0,0.0,2.0,0.0,0.0,1.0,42.857142857142854,0.8571428571428571,0,,,Tank Drive,Other,1.0847873497965654,26,0.43647792948751696,-0.4748749700497374,-0.6421981080958125,0.5826796920709244,0.6809841638751485,0.6105914356708602,0.3499271061118826,0.8329931278350429,0.0,0.0,17.49635530559413,0.0,0.0
5817,,,95.1450618079321,"['Other  ', 'Hopper', None, 'Key']",1.6666666666666667,0.3333333333333333,3.0,-0.4969662545421227,1.8333333333333333,0.0,1.0,0.0,0.9583333333333334,0.08333333333333333,"{'allianceWall': 0.0, 'hpStation': 0.08333333333333333, 'boiler': 0.0}","{'allianceWall': 0.2777777777777778, 'hpStation': 0.9166666666666666, 'boiler': 0.0}",1.1944444444444444,0.5637254901960784,0.6662210338680928,0.0,0.0,0.16666666666666666,5.333333333333333,1.92135,0.0,0.0,1.6666666666666667,0.0,0.0,31.28579916815211,0.0,['hpStation'],0.0,1.75,0.0,3.0,2.0,1.25,,1.5416666666666667,0.8455882352941176,0.9993315508021392,5.333333333333333,0.0,0.0,0.0,1.25,0.0,0.0,0.25,25.0,0.5,0,0,,Swerve,Java,1.1157695952501443,25,-0.5812766490737324,-0.10620273922153363,1.648887034300059,-0.5372185864615107,-0.21337254180331192,-0.5692356100304565,0.18633899812498247,0.6412997989230664,1.2605285167278226,1.4897155197692453,25.0,0.0,0.0
