number,actualNumRPs,actualSeed,autoShootingPositions,avgAgility,avgBallControl,avgDefense,avgDrivingAbility,avgGearControl,avgGearGroundIntakesTele,avgGearLoaderIntakesTele,avgGearsEjectedTele,avgGearsFumbledTele,avgGearsPlacedAuto,avgGearsPlacedByLiftAuto,avgGearsPlacedByLiftTele,avgGearsPlacedTele,avgHighShotsAuto,avgHighShotsTele,avgHopperShotTime,avgHoppersOpenedAuto,avgHoppersOpenedTele,avgKeyShotTime,avgLowShotsAuto,avgLowShotsTele,avgSpeed,baselineReachedPercentage,disabledPercentage,disfunctionalPercentage,firstPickAbility,firstPickRotorBonusChance,gearScoringPositionsAuto,incapacitatedPercentage,liftoffAbility,liftoffPercentage,numMatchesPlayed,overallSecondPickAbility,pitAllImageURLs,pitAvailableWeight,pitCheesecake,pitDriveTrain,pitOrganization,pitProgrammingLanguage,pitSelectedImageName,predictedNumRPs,predictedSeed,RScoreAgility,RScoreBallControl,RScoreDefense,RScoreDrivingAbility,RScoreGearControl,RScoreSpeed,sdBaselineReachedPercentage,sdGearsPlacedAuto,sdGearsPlacedTele,sdHighShotsAuto,sdHighShotsTele,sdLiftoffAbility,sdLowShotsAuto,sdLowShotsTele
670,1.11,18,,1.6666666666666667,2.111111111111111,2.0,-0.8207184297995607,1.1111111111111112,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,"{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.1111111111111111, 'lift2': 0.0, 'lift3': 0.1111111111111111}",0.2222222222222222,0.0,0.0,,0.0,0.8888888888888888,12.055555555555557,0.0,19.0,1.5555555555555556,1.0,0.0,0.0,23.953216374269005,0.0,,0.0,22.22222222222222,0.4444444444444444,9,-0.8207184297995607,{'-KeuA2VT-bWlwkEtijzX': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/670_2017-03-10%2013:39:33.4140%20-0800.png?alt=media&token=1ae91ad2-e305-4478-aad2-5f51af6a0eac'},10,,,Bad,Java,670_2017-03-10 13:39:33.4140 -0800,1.1111111111111112,23,-0.5163017434305659,0.44525826174243355,0.6721553912652346,-0.8788720386116717,-1.5996242144100838,-0.7523222532644972,0.0,0.0,0.41573970964154905,0.0,0.0,24.845199749997665,0.0,24.16609194718914
2761,1.77,1,,1.8888888888888888,2.3333333333333335,,0.2491395207784205,2.4444444444444446,0.0,1.5,0.0,0.8333333333333334,0.0,"{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.5555555555555556, 'lift2': 0.8888888888888888, 'lift3': 0.3333333333333333}",1.7777777777777777,0.0,0.0,,0.0,0.3333333333333333,,0.0,0.0,2.111111111111111,0.7777777777777778,0.0,0.1111111111111111,81.46464646464646,0.0,,0.1111111111111111,16.666666666666668,0.3333333333333333,9,0.2214573518030404,{'-KeuMS3c3hWyQwnFgqes': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/2761_2017-03-10%2014:23:47.7000%20-0800.png?alt=media&token=98e5e9a0-c5d1-445e-a478-7a4fa22bd874'},21,,,Bad,Java,2761_2017-03-10 14:23:47.7000 -0800,1.8888888888888888,1,-0.0924383034089655,0.8436806949055822,-0.9233649819401205,0.26679278858005023,0.9650493892493218,0.29659931017161584,0.41573970964154905,0.0,1.3966450099973928,0.0,0.0,23.570226039551585,0.0,0.0
2643,0.88,34,,2.111111111111111,2.4444444444444446,1.0,0.21425556896844208,2.0,0.0,1.6111111111111112,0.0,1.4444444444444444,0.0,"{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.1111111111111111, 'lift2': 0.3333333333333333, 'lift3': 0.5555555555555556}",1.0,0.0,0.0,8.5,0.0,0.6666666666666666,10.722222222222221,0.0,29.695652173913043,2.0,0.7777777777777778,0.0,0.0,62.57302118171684,0.0,,0.0,0.0,0.0,9,0.21425556896844208,{'-KetVPFtjXecenyiGvlk': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/2643_2017-03-10%2010:33:32.2860%20-0800.png?alt=media&token=50df6efc-319c-4c4a-a1cd-fe64ef7a9dd8'},5,,,Okay,Java,2643_2017-03-10 10:33:32.2860 -0800,0.44478079575031354,41,0.33142513661263534,1.0428919114871567,-0.12560479533744295,0.2294370661679745,0.11015818802951964,0.08681499748439316,0.41573970964154905,0.0,0.4714045207910317,0.0,0.0,0.0,0.0,63.9296636183796
4255,0.88,26,,2.0,1.5555555555555556,,0.21404833258255335,2.111111111111111,0.0,1.9444444444444444,0.0,1.2222222222222223,0.2222222222222222,"{'lift1': 0.1111111111111111, 'lift2': 0.0, 'lift3': 0.1111111111111111}","{'lift1': 0.2222222222222222, 'lift2': 0.4444444444444444, 'lift3': 0.6666666666666666}",1.3333333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,2.111111111111111,0.7777777777777778,0.0,0.1111111111111111,76.14695340501791,0.0,"['lift1', 'lift3']",0.1111111111111111,27.77777777777778,0.5555555555555556,8,0.20409234501165235,{'-KetAVs4EskznZYoUvaS': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/4255_2017-03-10%2009:01:17.3560%20-0800.png?alt=media&token=2825e625-2dc3-4223-9549-fa3a4e226fbb'},19,,,Okay,Java,4255_2017-03-10 09:01:17.3560 -0800,1.4996638290295894,10,0.11949341660183493,-0.5507978211654376,-0.9233649819401205,0.22921514564282555,0.3238809883344702,0.29659931017161584,0.41573970964154905,0.41573970964154905,1.0540925533894598,0.0,0.0,24.845199749997665,0.0,0.0
6305,1.33,9,,1.5555555555555556,2.6666666666666665,,-1.0324429134244721,1.0,0.0,0.0,0.0,0.0,0.0,"{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.0}",0.0,0.0,13.333333333333334,14.395833333333334,0.0,1.4444444444444444,14.129629629629632,0.0,0.0,1.4444444444444444,0.3333333333333333,0.1111111111111111,0.1111111111111111,6.111111111111111,0.0,,0.0,33.333333333333336,0.6666666666666666,8,-0.9177270341550865,{'-KetFNYVZGNRnslPb14J': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/6305_2017-03-10%2009:23:03.9720%20-0800.png?alt=media&token=30278f8a-1d6c-483b-bf47-7e382ebf5e60'},30,,,Bad,Java,6305_2017-03-10 09:23:03.9720 -0800,0.6667755013804678,34,-0.7282334634413663,1.4413143446503045,-0.9233649819401205,-1.105598674435939,-1.8133470147150343,-0.96210656595172,0.4714045207910317,0.0,0.0,0.0,12.00925568976788,23.570226039551585,0.0,0.0
2135,1.11,17,,2.3,2.0,2.0,0.40494606331442207,1.9,0.0,0.8,0.0,0.3,0.0,"{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.6, 'lift2': 0.5, 'lift3': 0.425}",1.525,0.0,0.0,,0.0,0.2,,0.0,0.0,2.1,0.8,0.0,0.0,75.47274206672091,0.0,,0.0,30.0,0.6,9,0.40494606331442207,{'-KetBMe9gCQ6uW1MRJob': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/2135_2017-03-10%2009:08:05.9520%20-0800.png?alt=media&token=b9e19c01-a8a0-45d4-b2f5-ffcdccd1ffc4'},30,,,Okay,C++,2135_2017-03-10 09:08:05.9520 -0800,1.310194247389947,16,0.6917090606309955,0.24604704516085923,0.6721553912652346,0.4336393082824217,-0.08219233224493593,0.27562087890289366,0.4,0.0,0.4802343178074637,0.0,0.0,24.49489742783178,0.0,0.0
6650,0.88,27,,0.6666666666666666,0.8888888888888888,,-2.162147239744452,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,"{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.0}",0.0,0.0,0.0,,0.0,0.2222222222222222,,0.0,0.0,1.0,0.6666666666666666,0.2222222222222222,0.4444444444444444,3.333333333333333,0.0,,0.2222222222222222,11.11111111111111,0.2222222222222222,9,-1.20119291096914,{'-KetqNM8qGFIXwwBjvIV': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/6650_2017-03-10%2012:10:48.8090%20-0800.png?alt=media&token=a26b1e1b-60a0-4046-8aea-5c2db558e8a0'},40,,,Okay,Java,6650_2017-03-10 12:10:48.8090 -0800,1.1111111111111112,22,-2.423687223527769,-1.7460651206548832,-0.9233649819401205,-2.315350409319908,-2.027069815019985,-1.8012438167006102,0.4714045207910317,0.0,0.0,0.0,0.0,20.78698548207745,0.0,0.0
5677,1.22,13,,2.3333333333333335,1.7777777777777777,3.0,0.44962847194990896,1.7777777777777777,0.0,1.5,0.0,0.8888888888888888,0.0,"{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.2222222222222222, 'lift2': 0.5555555555555556, 'lift3': 0.6666666666666666}",1.4444444444444444,0.0,0.0,,0.0,0.05555555555555555,,0.0,0.0,2.2222222222222223,0.3333333333333333,0.0,0.1111111111111111,71.0,0.0,,0.1111111111111111,33.333333333333336,0.6666666666666666,9,0.3996697528443635,{'-KetspYdW5fMdSvMESvv': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/5677_2017-03-10%2012:18:00.2120%20-0800.png?alt=media&token=039c97d4-0269-4625-b63c-27b5e78c313a'},15,,,Terrible,Java,5677_2017-03-10 12:18:00.2120 -0800,1.2222222222222223,19,0.7552885766342362,-0.1523753880022894,1.4699155778679123,0.48148777633393214,-0.31728741258038146,0.5063836228588385,0.4714045207910317,0.0,1.2570787221094177,0.0,0.0,23.570226039551585,0.0,0.0
1868,0.66,37,"[None, 'Hopper', 'Key']",1.7777777777777777,2.0,3.0,0.33111307491562036,2.3333333333333335,0.0,2.0,0.0,0.5555555555555556,0.1111111111111111,"{'lift1': 0.0, 'lift2': 0.1111111111111111, 'lift3': 0.0}","{'lift1': 1.1666666666666667, 'lift2': 0.6666666666666666, 'lift3': 0.5555555555555556}",2.388888888888889,0.0,0.0,3.0,0.0,0.3333333333333333,3.0,0.0,0.0,2.5555555555555554,0.8888888888888888,0.0,0.0,95.58368495077355,0.0,['lift2'],0.0,27.77777777777778,0.5555555555555556,9,0.3466686304711759,{'-KetAhWW3soj8-CmYkEU': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/1868_2017-03-10%2009:04:31.4770%20-0800.png?alt=media&token=03af01a8-24a7-4fdd-915d-51649ef43d2c'},10,,,Okay,C++,1868_2017-03-10 09:04:31.4770 -0800,0.6666666666666666,36,-0.30437002341976593,0.24604704516085923,1.4699155778679123,0.35457473915035725,0.7513265889443713,1.135736560920506,0.3142696805273545,0.31426968052735443,0.7370277311900888,0.0,0.0,24.84519974999766,0.0,0.0
4543,0.66,36,,2.4444444444444446,2.111111111111111,,0.9081686273955996,2.3333333333333335,2.0,0.05555555555555555,0.0,0.5,0.0,"{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.7222222222222222, 'lift2': 0.6666666666666666, 'lift3': 0.7222222222222222}",2.111111111111111,0.0,0.0,,0.0,0.0,,0.0,0.0,2.4444444444444446,0.7777777777777778,0.0,0.0,88.33333333333333,0.0,,0.0,27.77777777777778,0.5555555555555556,9,0.9081686273955996,{},20,,,Good,Labview,4543_2017-03-10 12:21:01.4800 -0800,0.6666666666666666,35,0.9672202966450366,0.44525826174243355,-0.9233649819401205,0.9725186909196918,0.7513265889443713,0.9259522482332839,0.41573970964154905,0.0,1.1249142628509214,0.0,0.0,24.845199749997665,0.0,0.0
6619,0.44,47,,2.111111111111111,1.2222222222222223,3.0,0.24955399355019794,2.2222222222222223,0.0,1.9259259259259258,0.0,1.7777777777777777,0.2222222222222222,"{'lift1': 0.2222222222222222, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.3333333333333333, 'lift2': 0.5555555555555556, 'lift3': 0.1111111111111111}",1.0,0.0,0.0,,0.0,0.1111111111111111,,0.0,0.0,1.8888888888888888,0.6666666666666666,0.0,0.0,66.1904761904762,0.0,['lift1'],0.0,0.0,0.0,9,0.24955399355019794,{'-KeuIMX_QDbdmZZ05xbZ': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/6619_2017-03-10%2014:17:07.6940%20-0800.png?alt=media&token=232beabe-b724-435c-bf36-7ad353a5ea88'},20,,,Bad,C++,6619_2017-03-10 14:17:07.6940 -0800,0.4444444444444444,45,0.33142513661263534,-1.1484314709101602,1.4699155778679123,0.2672366296303481,0.5376037886394207,-0.12296931520282954,0.4714045207910317,0.41573970964154905,1.0540925533894598,0.0,0.0,0.0,0.0,0.0
294,1,22,,1.8888888888888888,2.111111111111111,,-0.10343477466186982,1.8888888888888888,0.0,1.4444444444444444,0.0,0.6666666666666666,0.5555555555555556,"{'lift1': 0.5555555555555556, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.7222222222222222, 'lift2': 0.2222222222222222, 'lift3': 0.4444444444444444}",1.3888888888888888,0.0,0.6666666666666666,,0.0,0.1111111111111111,4.333333333333333,0.0,0.0,1.8888888888888888,0.8888888888888888,0.0,0.1111111111111111,85.82608695652175,0.0,['lift1'],0.1111111111111111,22.22222222222222,0.4444444444444444,8,-0.09194202192166205,"{'-Keu9fIzwJARpU9cYiJd': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/294_2017-03-10%2013:37:06.7090%20-0800.png?alt=media&token=d8773f6c-c8b7-4fb6-bef2-746009d72545', '-Keu9JA-XzALUK17quZk': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/294_2017-03-10%2013:37:06.7090%20-0800.png?alt=media&token=23198b74-6c86-4daa-9240-243ce0df892d'}",5,,,Good,Java,294_2017-03-10 13:37:06.7090 -0800,1.4996638290295894,9,-0.0924383034089655,0.44525826174243355,-0.9233649819401205,-0.11076384783100111,-0.1035646122754309,-0.12296931520282954,0.3142696805273545,0.4969039949999533,0.6573421981221795,0.0,1.2472191289246473,24.845199749997665,0.0,0.0
5104,1.33,11,,1.6666666666666667,2.111111111111111,2.0,-0.45642354287393727,1.5555555555555556,0.0,1.6666666666666667,0.0,0.9629629629629631,0.1111111111111111,"{'lift1': 0.1111111111111111, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.5555555555555556, 'lift2': 0.4444444444444444, 'lift3': 0.8888888888888888}",1.8888888888888888,0.0,0.0,,0.0,0.0,,0.0,0.0,1.8888888888888888,0.7777777777777778,0.0,0.1111111111111111,86.17460317460318,0.0,['lift1'],0.1111111111111111,27.77777777777778,0.5555555555555556,9,-0.4057098158879442,"{'-KetIRvOUhft6aEXD928': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/5104_2017-03-10%2009:38:31.2700%20-0800.png?alt=media&token=9e9d0b1e-9080-470d-a23e-2ad2852dbe3f', '-KetIaqjAJ3D8x7LliTU': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/5104_2017-03-10%2009:38:14.9450%20-0800.png?alt=media&token=e49b64ca-71b7-4298-9f64-ee9897759815'}",10,,,Okay,C++,5104_2017-03-10 09:38:31.2700 -0800,1.5555555555555556,7,-0.5163017434305659,0.44525826174243355,0.6721553912652346,-0.48876432529235,-0.7447330131902821,-0.12296931520282954,0.41573970964154905,0.31426968052735443,0.5665577237325317,0.0,0.0,24.84519974999766,0.0,0.0
6711,0.44,43,,1.1111111111111112,0.8888888888888888,2.0,-1.456306353446073,1.0,0.0,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.0,"{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.1111111111111111}",0.1111111111111111,0.0,0.0,,0.0,0.0,,0.0,0.0,1.4444444444444444,0.0,0.2222222222222222,0.2222222222222222,8.88888888888889,0.0,,0.0,5.555555555555555,0.1111111111111111,9,-1.1326827193469458,{'-KetFg4W4AlRW0AtfRkg': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/6711_2017-03-10%2009:24:06.7700%20-0800.png?alt=media&token=2da1c4ee-4d95-45d7-acc3-02c896f78e93'},15,,,Terrible,Java,6711_2017-03-10 09:24:06.7700 -0800,0.4444444444444444,42,-1.5759603434845677,-1.7460651206548832,0.6721553912652346,-1.5594957871347717,-1.8133470147150343,-0.96210656595172,0.0,0.0,0.31426968052735443,0.0,0.0,15.713484026367722,0.0,0.0
6657,0.66,40,,1.5555555555555556,1.2222222222222223,,-0.5388115697829148,1.8888888888888888,0.0,1.2222222222222223,0.0,0.5555555555555556,0.0,"{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.6666666666666666, 'lift2': 0.7777777777777778, 'lift3': 0.2222222222222222}",1.6666666666666667,0.0,0.0,,0.0,0.4444444444444444,,0.0,0.0,1.6666666666666667,0.5555555555555556,0.1111111111111111,0.2222222222222222,77.7777777777778,0.0,,0.1111111111111111,0.0,0.0,9,-0.4190756653867115,{'-KetTpgHytUlYnO5XiUj': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/6657_2017-03-10%2010:27:43.0020%20-0800.png?alt=media&token=e866f502-fb19-42b0-bfd0-f5cd37750a8e'},25,,,Bad,Java,6657_2017-03-10 10:27:43.0020 -0800,0.6666666666666666,37,-0.7282334634413663,-1.1484314709101602,-0.9233649819401205,-0.5769901169129551,-0.1035646122754309,-0.5425379405772746,0.4969039949999533,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0
3501,0.88,32,,1.8888888888888888,2.2222222222222223,2.5,-0.19747280679604795,1.6666666666666667,0.0,1.1111111111111112,0.0,0.2222222222222222,0.1111111111111111,"{'lift1': 0.1111111111111111, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.3333333333333333, 'lift2': 1.0, 'lift3': 0.4444444444444444}",1.7777777777777777,0.0,1.4411764705882353,,0.0,0.3333333333333333,6.958333333333333,0.0,0.0,1.8888888888888888,0.7777777777777778,0.0,0.0,84.36928104575162,0.0,['lift1'],0.0,0.0,0.0,9,-0.19747280679604798,"{'-KetXH2PWJf8vGmP-Z_Y': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/3501_2017-03-10%2010:37:25.1530%20-0800.png?alt=media&token=3e44ce3f-13b1-46ce-95f4-b36b15d4ef00', '-KetXcu4uZffyW2Uq_az': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/3501_2017-03-10%2010:37:25.1530%20-0800.png?alt=media&token=5194cbec-2ce9-4a0d-8268-d22b20c27fa4', '-KeuM_0zKQz6Y7r4ydTB': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/3501_2017-03-10%2014:36:24.2080%20-0800.png?alt=media&token=6ee649bd-34fa-420c-9630-ed60c0012231'}",35,,,Okay,Java,3501_2017-03-10 10:37:25.1530 -0800,0.8888888888888888,28,-0.0924383034089655,0.6444694783240079,1.0710354845665735,-0.21146512857228955,-0.5310102128853316,-0.12296931520282954,0.41573970964154905,0.31426968052735443,0.7856742013183862,0.0,2.83331637148054,0.0,0.0,0.0
2493,0.88,24,,1.5555555555555556,1.3333333333333333,2.0,-0.5152337366864922,2.2222222222222223,0.0,0.5555555555555556,0.1111111111111111,1.3333333333333333,0.0,"{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.0, 'lift2': 0.5555555555555556, 'lift3': 0.3888888888888889}",0.9444444444444444,0.0,0.0,,0.0,0.05555555555555555,,0.0,0.0,1.4444444444444444,0.8888888888888888,0.0,0.0,57.777777777777786,0.0,,0.0,11.11111111111111,0.2222222222222222,8,-0.5152337366864922,{'-KeubUs_rprUCaD1xKmx': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/2493_2017-03-10%2015:45:48.5490%20-0800.png?alt=media&token=429db221-c336-4470-93b2-e30d9608d789'},35,,,Terrible,C++,2493_2017-03-10 15:45:48.5490 -0800,1.4443356097306432,11,-0.7282334634413663,-0.9492202543285863,0.6721553912652346,-0.5517416303588522,0.5376037886394207,-0.96210656595172,0.3142696805273545,0.0,0.4969039949999533,0.0,0.0,20.78698548207745,0.0,0.0
1671,1.11,21,,1.7,1.8,2.5,0.22400999665230248,2.2,0.0,1.35,0.1,1.35,0.0,"{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.2, 'lift2': 0.5, 'lift3': 0.2}",0.9,0.0,0.0,,0.0,0.1,,0.0,0.0,2.6,0.9,0.0,0.1,56.13346613545818,0.0,,0.1,10.0,0.2,9,0.20160899698707224,"{'-Keu4L-UvNDLPe-xSKuw': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/1671_2017-03-10%2013:16:52.6450%20-0800.png?alt=media&token=9cb1d67b-1a97-45c9-b6f2-d420d1cb4a51', '-Keu4eepxL_c2PSkzZWv': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/1671_2017-03-10%2013:16:52.6450%20-0800.png?alt=media&token=dd30d688-bc5e-4480-9373-4de1a574cc78'}",6,,,Good,Java,1671_2017-03-10 13:16:52.6450 -0800,1.410194247389947,13,-0.45272222742732604,-0.11253314468597429,1.0710354845665735,0.23988266289485466,0.4948592285784308,1.2196502859953955,0.3,0.0,1.044030650891055,0.0,0.0,20.0,0.0,0.0
6699,1.55,6,,2.4444444444444446,1.6666666666666667,,0.9903494179186882,2.111111111111111,0.0,1.2222222222222223,0.05555555555555555,2.240740740740741,0.1111111111111111,"{'lift1': 0.1111111111111111, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.4444444444444444, 'lift2': 0.4444444444444444, 'lift3': 0.7777777777777778}",1.6666666666666667,0.0,0.0,,0.0,0.0,,0.0,0.0,2.7777777777777777,1.0,0.0,0.0,82.57575757575758,0.0,['lift1'],0.0,22.22222222222222,0.4444444444444444,8,0.9903494179186881,{'-Keu8P_eoiDPCvUHHJOu': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/6699_2017-03-10%2013:32:39.2660%20-0800.png?alt=media&token=838192d4-4a7e-4954-80f0-e74508bec99a'},25,,,Okay,Java,6699_2017-03-10 13:32:39.2660 -0800,0.778114129083647,32,0.9672202966450366,-0.3515866045838633,-0.9233649819401205,1.060522562015148,0.3238809883344702,1.5553051862949512,0.0,0.31426968052735443,0.9428090415820634,0.0,0.0,24.84519974999766,0.0,0.0
6059,0.44,45,,0.6666666666666666,0.5555555555555556,,-2.29134704633463,1.0,0.0,0.0,0.0,0.0,0.0,"{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.0}",0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,,0.3333333333333333,0.0,0.0,8,-0.76378234877821,{'-Ketr2RaBhFaxD5fJ26v': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/6059_2017-03-10%2012:14:10.4150%20-0800.png?alt=media&token=02a6b096-be2f-4dcb-a5aa-4bad657b7a74'},30,,,Bad,C++,6059_2017-03-10 12:14:10.4150 -0800,0.22222270953153261,47,-2.423687223527769,-2.3436987703996057,-0.9233649819401205,-2.453704920786009,-1.8133470147150343,-2.430596754762278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5852,1.55,5,,2.25,2.125,3.0,0.3203415631331925,2.25,0.0,0.5625,0.0,1.3125,0.0,"{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.25, 'lift2': 0.375, 'lift3': 0.125}",0.75,0.0,0.0,,0.0,0.0,,0.0,0.0,1.75,0.75,0.0,0.0,49.223684210526315,0.0,,0.0,31.25,0.625,8,0.3203415631331925,{'-Keu8Ydbr4WK4oLKiXqQ': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/5852_2017-03-10%2013:34:16.9120%20-0800.png?alt=media&token=d6de4c2b-af26-4c7b-b8e5-3f7c6192b7e7'},20,,,Okay,Java,5852_2017-03-10 13:34:16.9120 -0800,1.7498911652861988,2,0.5963397866261357,0.47015966381513025,1.4699155778679123,0.34303999084275066,0.5910344887156581,-0.3851997060618577,0.4330127018922193,0.0,0.6614378277661477,0.0,0.0,24.206145913796355,0.0,0.0
4643,1.11,16,,2.2222222222222223,1.6666666666666667,2.0,0.6962369073847992,2.3333333333333335,0.0,2.111111111111111,0.0,0.7777777777777778,0.0,"{'lift1': 0.0, 'lift2': 0.0, 'lift3': 0.0}","{'lift1': 0.5555555555555556, 'lift2': 1.0, 'lift3': 0.8888888888888888}",2.4444444444444446,0.0,0.0,,0.0,0.0,,0.0,0.0,2.4444444444444446,0.8888888888888888,0.0,0.0,94.70085470085469,0.0,,0.0,0.0,0.0,8,0.6962369073847992,{'-KetE0IbxkzI1_2BVbsX': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/4643_2017-03-10%2009:18:52.2420%20-0800.png?alt=media&token=e41dbbf9-3acd-4e41-be37-957fbac13a6f'},40,,,Good,Java,4643_2017-03-10 09:18:52.2420 -0800,1.556326673184517,5,0.5433568566234358,-0.3515866045838633,0.6721553912652346,0.7455701345702754,0.7513265889443713,0.9259522482332839,0.3142696805273545,0.0,0.9558139185602919,0.0,0.0,0.0,0.0,0.0
687,0.66,39,,1.6666666666666667,1.2222222222222223,,-0.3036459031873368,1.7777777777777777,0.0,1.3888888888888888,0.1111111111111111,1.2222222222222223,0.16666666666666666,"{'lift1': 0.05555555555555555, 'lift2': 0.1111111111111111, 'lift3': 0.0}","{'lift1': 0.3333333333333333, 'lift2': 0.5, 'lift3': 0.2222222222222222}",1.0555555555555556,0.0,0.0,,0.0,0.0,,0.0,0.0,2.0,0.6666666666666666,0.0,0.4444444444444444,66.1904761904762,0.0,"['lift1', 'lift2']",0.4444444444444444,11.11111111111111,0.2222222222222222,8,-0.16005019312876734,{'-KetTFSc895BduR8Hpk1': 'https://firebasestorage.googleapis.com/v0/b/scouting-2017-5f51c.appspot.com/o/687_2017-03-10%2010:24:00.4630%20-0800.png?alt=media&token=af68c848-5490-42ae-83fb-3fb493fa689c'},35,,,Bad,Java,687_2017-03-10 10:24:00.4630 -0800,0.3333338206426437,46,-0.5163017434305659,-1.1484314709101602,-0.9233649819401205,-0.32516132727214664,-0.31728741258038146,0.08681499748439316,0.4714045207910317,0.3333333333333333,0.9558139185602919,0.0,0.0,20.78698548207745,0.0,0.0
